From: horizons@ssd.jpl.nasa.gov (Horizons Ephemeris System)
Subject: [Horizons] SMALL BODY #C(500@10)_T(289P/Blanpain) (1/1)
Date: March 5, 2021 at 3:22:06 PM PST

Automated mail xmit by MAIL_REQUEST, PID= 24865 Fri Mar  5 15:22:06 2021
++++++++++++++++++++++++++++++++ (part 1 of 1)  +++++++++++++++++++++++++++++++
*******************************************************************************
JPL/HORIZONS                    289P/Blanpain              2021-Mar-05 15:22:06
Rec #:90001202 (+COV) Soln.date: 2020-Mar-20_11:59:28    # obs: 301 (2013-2020)

IAU76/J2000 helio. ecliptic osc. elements (au, days, deg., period=Julian yrs):

 EPOCH=  2458679.5 ! 2019-Jul-15.0000000 (TDB)    RMSW= n.a.
  EC= .6851211084947294   QR= .9589096682577553   TP= 2458838.493166626
  OM= 68.92462865910687   W= 9.847265516657052    IN= 5.897394919082268
  A= 3.045328518763871    MA= 330.5129511889054   ADIST= 5.131747369269986
  PER= 5.3144636232372    N= .185461103           ANGMOM= .021866831
  DAN= .96469             DDN= 4.97235            L= 78.72078980000001
  B= 1.0068582            MOID= .0157254          TP= 2019-Dec-20.9931666260

Comet physical (GM= km^3/s^2; RAD= km):
  GM= n.a.                RAD= n.a.
  M1=  22.      M2=  n.a.     k1=  4.5    k2= n.a.     PHCOF= n.a.

COMET comments 
1: soln ref.= JPL#K192/7, data arc: 2013-07-04 to 2020-03-15
2: k1=4.5; radar( 0 delay, 7 Dop.);
*******************************************************************************


*******************************************************************************
Ephemeris / MAIL_REQUEST Fri Mar  5 15:22:06 2021 Pasadena, USA  / Horizons
*******************************************************************************
Target body name: 289P/Blanpain                   {source: JPL#K192/7}
Center body name: Sun (10)                        {source: DE431}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 1990-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2020-Dec-31 00:00:00.0000 TDB
Step-size       : 20160 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}    
Small perturbers: Yes                             {source: SB431-N16}
Output units    : AU-D
Output type     : GEOMETRIC cartesian states
Output format   : 3 (position, velocity, LT, range, range-rate)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
Initial IAU76/J2000 heliocentric ecliptic osculating elements (au, days, deg.):
 EPOCH=  2458679.5 ! 2019-Jul-15.0000000 (TDB)    RMSW= n.a.                  
  EC= .6851211084947294   QR= .9589096682577553   TP= 2458838.493166626       
  OM= 68.92462865910687   W= 9.847265516657052    IN= 5.897394919082268       
 Equivalent ICRF heliocentric equatorial cartesian coordinates (au, au/d):
  X= 1.806457266246343E+00  Y=-9.923836828350668E-01  Z=-6.676379654077969E-01
 VX=-1.691548184328044E-03 VY= 1.179852737585390E-02 VZ= 5.825041808322046E-03
Comet physical (GM= km^3/s^2; RAD= km):                                        
  GM= n.a.                RAD= n.a.                                           
  M1=  22.      M2=  n.a.     k1=  4.5    k2= n.a.     PHCOF= n.a.            
*******************************************************************************
           JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
2456796.500000000, A.D. 2014-May-19 00:00:00.0000,  1.598652293645433E+00, -3.567094220632990E-01, -1.674079715593736E-01, -6.070668362378824E-03,  1.497241638405957E-02,  1.141436081452847E-03,  9.509380315973237E-03,  1.646498161768838E+00, -9.254049442374367E-03,
2456810.500000000, A.D. 2014-Jun-02 00:00:00.0000,  1.502611063012009E+00, -1.450960938485409E-01, -1.502878313500841E-01, -7.699369809092039E-03,  1.523170232526382E-02,  1.308127669818745E-03,  8.761823585417623E-03,  1.517062726253630E+00, -9.212416989876944E-03,
2456824.500000000, A.D. 2014-Jun-16 00:00:00.0000,  1.381547021921316E+00,  6.878903652523705E-02, -1.306702774531547E-01, -9.654055139651483E-03,  1.527710642993580E-02,  1.498311083405703E-03,  8.024601746590473E-03,  1.389416721770475E+00, -8.983927014002566E-03,
2456838.500000000, A.D. 2014-Jun-30 00:00:00.0000,  1.230579050056448E+00,  2.809681469381081E-01, -1.082323467157417E-01, -1.197527439550627E-02,  1.495672727914481E-02,  1.710255210467017E-03,  7.316882291609390E-03,  1.266878896701362E+00, -8.461158209146441E-03,
2456852.500000000, A.D. 2014-Jul-14 00:00:00.0000,  1.044582889157354E+00,  4.848194867447164E-01, -8.272582535310567E-02, -1.464689306358162E-02,  1.404292682009722E-02,  1.933949462011297E-03,  6.668277778002938E-03,  1.154576506442119E+00, -7.493307561157752E-03,
2456866.500000000, A.D. 2014-Jul-28 00:00:00.0000,  8.195253516744120E-01,  6.700472584725704E-01, -5.414417224223556E-02, -1.751155363129269E-02,  1.224678015466044E-02,  2.143488581916703E-03,  6.121822552803514E-03,  1.059960717202045E+00, -5.907103908350806E-03,
2456880.500000000, A.D. 2014-Aug-11 00:00:00.0000,  5.551898933887969E-01,  8.224730400044762E-01, -2.299309356825180E-02, -2.016792924863037E-02,  9.334766079691283E-03,  2.291499214243205E-03,  5.732696992461490E-03,  9.925857149924669E-01, -3.598808300396823E-03,
2456894.500000000, A.D. 2014-Aug-25 00:00:00.0000,  2.587151184824645E-01,  9.264964999412496E-01,  9.459630565563690E-03, -2.199323270904734E-02,  5.386394314638219E-03,  2.320878072235558E-03,  5.555972872809086E-03,  9.619868822105729E-01, -7.043252768788409E-04,
2456908.500000000, A.D. 2014-Sep-08 00:00:00.0000, -5.424837992945550E-02,  9.711017682133800E-01,  4.129565393712598E-02, -2.247271573375305E-02,  9.777514187180203E-04,  2.203381818522783E-03,  5.622421448958255E-03,  9.734920965196475E-01,  2.321122743480810E-03,
2456922.500000000, A.D. 2014-Sep-22 00:00:00.0000, -3.641649621474874E-01,  9.555405763219130E-01,  7.060330859142012E-02, -2.160744040367837E-02, -3.085183311846244E-03,  1.969045579825576E-03,  5.920001345081857E-03,  1.025016458325207E+00,  4.936190017689483E-03,
2456936.500000000, A.D. 2014-Oct-06 00:00:00.0000, -6.551541448821299E-01,  8.888451843061521E-01,  9.618663279199247E-02, -1.986412451016397E-02, -6.279733534358041E-03,  1.682287174898171E-03,  6.401516840711175E-03,  1.108388281942900E+00,  6.851539536289026E-03,
2456950.500000000, A.D. 2014-Oct-20 00:00:00.0000, -9.187754582047695E-01,  7.841768061240274E-01,  1.177204620101308E-01, -1.777402695217873E-02, -8.524751313659979E-03,  1.397350619552961E-03,  7.009442096375387E-03,  1.213647277028274E+00,  8.083010974596225E-03,
2456964.500000000, A.D. 2014-Nov-03 00:00:00.0000, -1.152869821871780E+00,  6.538083161434921E-01,  1.354523679114167E-01, -1.568668361851505E-02, -9.987400047549872E-03,  1.141734451306071E-03,  7.694502406284318E-03,  1.332261792747157E+00,  8.789195667096744E-03,
2456978.500000000, A.D. 2014-Nov-17 00:00:00.0000, -1.358793353322818E+00,  5.071647447247515E-01,  1.498631447321342E-01, -1.376514100503361E-02, -1.088388952727553E-02,  9.231328202848614E-04,  8.421162086731340E-03,  1.458079016197337E+00,  9.136953821388934E-03,
2456992.500000000, A.D. 2014-Dec-01 00:00:00.0000, -1.539310950901167E+00,  3.508547796328484E-01,  1.614648537888145E-01, -1.205992831523162E-02, -1.139388011296015E-02,  7.397464722692717E-04,  9.165891667594449E-03,  1.587024945917521E+00,  9.253682823503862E-03,
2457006.500000000, A.D. 2014-Dec-15 00:00:00.0000, -1.697473942985276E+00,  1.893329748197550E-01,  1.707171806544741E-01, -1.056896575895931E-02, -1.164600282671326E-02,  5.865979898173480E-04,  9.913739241114716E-03,  1.716510739331010E+00,  9.225525720489881E-03,
2457020.500000000, A.D. 2014-Dec-29 00:00:00.0000, -1.836140248075768E+00,  2.556004296942838E-02,  1.780056851565442E-01, -9.270360337743791E-03, -1.172715886462883E-02,  4.583490790658826E-04,  1.065540143638068E-02,  1.844925567698706E+00,  9.107968409060278E-03,
2457034.500000000, A.D. 2015-Jan-12 00:00:00.0000, -1.957816952974774E+00, -1.385012991056124E-01,  1.836450345186682E-01, -8.137436989578938E-03, -1.169492620071114E-02,  3.502891663140181E-04,  1.138517914556723E-02,  1.971282661089660E+00,  8.936163127415872E-03,
2457048.500000000, A.D. 2015-Jan-26 00:00:00.0000, -2.064642479373877E+00, -3.015484035718063E-01,  1.878898310227494E-01, -7.144769025672110E-03, -1.158738732964851E-02,  2.585519417528566E-04,  1.209965245422816E-02,  2.094989879673306E+00,  8.732324315590668E-03,
2457062.500000000, A.D. 2015-Feb-09 00:00:00.0000, -2.158420901100821E+00, -4.627161912820112E-01,  1.909461871144442E-01, -6.270168562719341E-03, -1.142987370199776E-02,  1.800574792124477E-04,  1.279684335790798E-02,  2.215704742594770E+00,  8.510534563578953E-03,
2457076.500000000, A.D. 2015-Feb-23 00:00:00.0000, -2.240670755865118E+00, -6.214319054361070E-01,  1.929818293806373E-01, -5.495009695485334E-03, -1.123940407075167E-02,  1.123776885698241E-04,  1.347569036518450E-02,  2.333243458311671E+00,  8.279769776542552E-03,
2457090.500000000, A.D. 2015-Mar-09 00:00:00.0000, -2.312672958538802E+00, -7.773201753225696E-01,  1.941342375539417E-01, -4.803896486619163E-03, -1.102753048038464E-02,  5.359867872138436E-05,  1.413571647187860E-02,  2.447523436110628E+00,  8.045752892373387E-03,
2457104.500000000, A.D. 2015-Mar-23 00:00:00.0000, -2.375512688428727E+00, -9.301401572533107E-01,  1.945170177012836E-01, -4.184179300330946E-03, -1.080216210603657E-02,  2.206740005788728E-06,  1.477681700018250E-02,  2.558526551591070E+00,  7.812123354606866E-03,
2457118.500000000, A.D. 2015-Apr-06 00:00:00.0000, -2.430114395932437E+00, -1.079743462913260E+00,  1.942248405448578E-01, -3.625469373018806E-03, -1.056875672901407E-02, -4.300283379807516E-05,  1.539912321082333E-02,  2.666275531843374E+00,  7.581174130246874E-03,
2457132.500000000, A.D. 2015-Apr-20 00:00:00.0000, -2.477270362817111E+00, -1.226045701733985E+00,  1.933372506967994E-01, -3.119207534686451E-03, -1.033110395462500E-02, -8.299653217145136E-05,  1.600291371288736E-02,  2.770818616535445E+00,  7.354317433820899E-03,
2457146.500000000, A.D. 2015-May-04 00:00:00.0000, -2.517663696959539E+00, -1.369006941404918E+00,  1.919216102888578E-01, -2.658305625314489E-03, -1.009183200863081E-02, -1.185554704970809E-04,  1.658855591661709E-02,  2.872219420778762E+00,  7.132377886792766E-03,
2457160.500000000, A.D. 2015-May-18 00:00:00.0000, -2.551887000583827E+00, -1.508618031333919E+00,  1.900354129518288E-01, -2.236880915874138E-03, -9.852763371809294E-03, -1.503145567060034E-04,  1.715646771362241E-02,  2.970550300262617E+00,  6.915809074695229E-03,
2457174.500000000, A.D. 2015-Jun-01 00:00:00.0000, -2.580457494032352E+00, -1.644891245865034E+00,  1.877280842799464E-01, -1.850010162702389E-03, -9.615166480599124E-03, -1.787960316105885E-04,  1.770709300010742E-02,  3.065888113232212E+00,  6.704814384661711E-03,
2457188.500000000, A.D. 2015-Jun-15 00:00:00.0000, -2.603829087517366E+00, -1.777853648188370E+00,  1.850423911743085E-01, -1.493546741060468E-03, -9.379907762039428E-03, -2.044321670737462E-04,  1.824088474571578E-02,  3.158311288950113E+00,  6.499427443121863E-03,
2457202.500000000, A.D. 2015-Jun-29 00:00:00.0000, -2.622402242032052E+00, -1.907542312856017E+00,  1.820155720801483E-01, -1.163980452005664E-03, -9.147567303696945E-03, -2.275831437091036E-04,  1.875829394366805E-02,  3.247897914471832E+00,  6.299573909406725E-03,
2457216.500000000, A.D. 2015-Jul-13 00:00:00.0000, -2.636532041929358E+00, -2.034000935181198E+00,  1.786802416158101E-01, -8.583212154845812E-04, -8.918522613419348E-03, -2.485515116408167E-04,  1.925976261018105E-02,  3.334724522532867E+00,  6.105111034300691E-03,
2457230.500000000, A.D. 2015-Jul-27 00:00:00.0000, -2.646534755019172E+00, -2.157277401243514E+00,  1.750651137403507E-01, -5.739999081270773E-04, -8.692999580185601E-03, -2.675933340200026E-04,  1.974571908611941E-02,  3.418865278054882E+00,  5.915844687404741E-03,
2457244.500000000, A.D. 2015-Aug-10 00:00:00.0000, -2.652693290346700E+00, -2.277421872543611E+00,  1.711956065884634E-01, -3.088135238804643E-04, -8.471106771743595E-03, -2.849245494510812E-04,  2.021657474799044E-02,  3.500391408672128E+00,  5.731557199176975E-03,
2457258.500000000, A.D. 2015-Aug-24 00:00:00.0000, -2.655261914230822E+00, -2.394485542063638E+00,  1.670943416652783E-01, -6.085962966901113E-05, -8.252887246439166E-03, -3.007301951261679E-04,  2.067272331578679E-02,  3.579371084888108E+00,  5.552027622557061E-03,
2457272.500000000, A.D. 2015-Sep-07 00:00:00.0000, -2.654470002331545E+00, -2.508519803046608E+00,  1.627815329086464E-01,  1.715210542661373E-04, -8.038327975064303E-03, -3.151697314705449E-04,  2.111454022609863E-02,  3.655869311533321E+00,  5.377025798346912E-03,
2457286.500000000, A.D. 2015-Sep-21 00:00:00.0000, -2.650525208867752E+00, -2.619575554748098E+00,  1.582753194559379E-01,  3.897777518178865E-04, -7.827374092260029E-03, -3.283807474826100E-04,  2.154238224716597E-02,  3.729947861113628E+00,  5.206321436191592E-03,
2457300.500000000, A.D. 2015-Oct-05 00:00:00.0000, -2.643616184734736E+00, -2.727702721930099E+00,  1.535920453806099E-01,  5.951811377222489E-04, -7.619943513565852E-03, -3.404827005303203E-04,  2.195658773237786E-02,  3.801665317702298E+00,  5.039690014470907E-03,
2457314.500000000, A.D. 2015-Oct-19 00:00:00.0000, -2.633914848111036E+00, -2.832949947091586E+00,  1.487464883179749E-01,  7.888565298405244E-04, -7.415934509182819E-03, -3.515803389657859E-04,  2.235747707681627E-02,  3.871077155988102E+00,  4.876909771344027E-03,
2457328.500000000, A.D. 2015-Nov-02 00:00:00.0000, -2.621578284395844E+00, -2.935364251260151E+00,  1.437520595120229E-01,  9.717956462898776E-04, -7.215218182445158E-03, -3.617639942827318E-04,  2.274535263626534E-02,  3.938235727252227E+00,  4.717759962107624E-03,
2457342.500000000, A.D. 2015-Nov-16 00:00:00.0000, -2.606750607887627E+00, -3.034990822152185E+00,  1.386209920222477E-01,  1.144866582024344E-03, -7.017665774098782E-03, -3.711125987063162E-04,  2.312049984460407E-02,  4.003190452838803E+00,  4.562042645046716E-03,
2457356.500000000, A.D. 2015-Nov-30 00:00:00.0000, -2.589564432600679E+00, -3.131873052051700E+00,  1.333644742798960E-01,  1.308846297835284E-03, -6.823147333653642E-03, -3.796964535289010E-04,  2.348318853594518E-02,  4.065988053076159E+00,  4.409568152163547E-03,
2457370.500000000, A.D. 2015-Dec-14 00:00:00.0000, -2.570142091835067E+00, -3.226052481484686E+00,  1.279927696183187E-01,  1.464427746173171E-03, -6.631529070052539E-03, -3.875775798467852E-04,  2.383367351995302E-02,  4.126672646890034E+00,  4.260155286839237E-03,
2457384.500000000, A.D. 2015-Dec-28 00:00:00.0000, -2.548596752234431E+00, -3.317568780537119E+00,  1.225153241545597E-01,  1.612229289487687E-03, -6.442678447722283E-03, -3.948109274050886E-04,  2.417219540947139E-02,  4.185285895102883E+00,  4.113634430936106E-03,
2457398.500000000, A.D. 2016-Jan-11 00:00:00.0000, -2.525033366794465E+00, -3.406459800281302E+00,  1.169408550538183E-01,  1.752809175302502E-03, -6.256467933581852E-03, -4.014459544289280E-04,  2.449898156582709E-02,  4.241867164108117E+00,  3.969846006388349E-03,
2457412.500000000, A.D. 2016-Jan-25 00:00:00.0000, -2.499549420388829E+00, -3.492761568437409E+00,  1.112774249287895E-01,  1.886673788917597E-03, -6.072761913423041E-03, -4.075262830309658E-04,  2.481424639742642E-02,  4.296453577570490E+00,  3.828628955851037E-03,
2457426.500000000, A.D. 2016-Feb-08 00:00:00.0000, -2.472235767096793E+00, -3.576508213145738E+00,  1.055325308273007E-01,  2.014266075150793E-03, -5.891430356913270E-03, -4.130897443208874E-04,  2.511819189931442E-02,  4.349080109847876E+00,  3.689840980561589E-03,
2457440.500000000, A.D. 2016-Feb-22 00:00:00.0000, -2.443177344683531E+00, -3.657732150188675E+00,  9.971316040849421E-02,  2.135991208920486E-03, -5.712355635173442E-03, -4.181713009062988E-04,  2.541100918189449E-02,  4.399779850680871E+00,  3.553351503617337E-03,
2457454.500000000, A.D. 2016-Mar-07 00:00:00.0000, -2.412453659981248E+00, -3.736464161716785E+00,  9.382583571884349E-02,  2.252219482387767E-03, -5.535421913377325E-03, -4.228024690181070E-04,  2.569287894450416E-02,  4.448584087189898E+00,  3.419034095533284E-03,
2457468.500000000, A.D. 2016-Mar-21 00:00:00.0000, -2.380139276257362E+00, -3.812733430161270E+00,  8.787666041477241E-02,  2.363287397590228E-03, -5.360516931883575E-03, -4.270115962337313E-04,  2.596397192934668E-02,  4.495522382471018E+00,  3.286769221220608E-03,
2457482.500000000, A.D. 2016-Apr-04 00:00:00.0000, -2.346304251831044E+00, -3.886567609052253E+00,  8.187135901708860E-02,  2.469503755476431E-03, -5.187534859352533E-03, -4.308246894675095E-04,  2.622444953668405E-02,  4.540622682113312E+00,  3.156444962369465E-03,
2457496.500000000, A.D. 2016-Apr-18 00:00:00.0000, -2.311014448732244E+00, -3.957992872962748E+00,  7.581530542146921E-02,  2.571158834847204E-03, -5.016366560226620E-03, -4.342655006458095E-04,  2.647446406975249E-02,  4.583911356604670E+00,  3.027945530548735E-03,
2457510.500000000, A.D. 2016-May-02 00:00:00.0000, -2.274331906586834E+00, -4.027033806180003E+00,  6.971357001694639E-02,  2.668505953033027E-03, -4.846898985077595E-03, -4.373538251646811E-04,  2.671415848267615E-02,  4.625413157684404E+00,  2.901161016792761E-03,
2457524.500000000, A.D. 2016-May-16 00:00:00.0000, -2.236315303227761E+00, -4.093713520369083E+00,  6.357095550017269E-02,  2.761776553602536E-03, -4.679033321664510E-03, -4.401084070982317E-04,  2.694366755576055E-02,  4.665151421839007E+00,  2.775995786042572E-03,
2457538.500000000, A.D. 2016-May-30 00:00:00.0000, -2.197020174699998E+00, -4.158053758960986E+00,  5.739201120638756E-02,  2.851186885463021E-03, -4.512671942363267E-03, -4.425465175938002E-04,  2.716311837577505E-02,  4.703148153460479E+00,  2.652355057074598E-03,
2457552.500000000, A.D. 2016-Jun-13 00:00:00.0000, -2.156499160616963E+00, -4.220074904755758E+00,  5.118105728652423E-02,  2.936934438185356E-03, -4.347718564999454E-03, -4.446836634180184E-04,  2.737263048512643E-02,  4.739424050674928E+00,  2.530147513726208E-03,
2457566.500000000, A.D. 2016-Jun-27 00:00:00.0000, -2.114802259505668E+00, -4.279796020652079E+00,  4.494220687661762E-02,  3.019199827524388E-03, -4.184081562940415E-03, -4.465340383731948E-04,  2.757231627391762E-02,  4.773998573225446E+00,  2.409287854710726E-03,
2457580.500000000, A.D. 2016-Jul-11 00:00:00.0000, -2.071977006054647E+00, -4.337234914742734E+00,  3.867937911359421E-02,  3.098155787568314E-03, -4.021670670179431E-03, -4.481110709105793E-04,  2.776228133716323E-02,  4.806890004322045E+00,  2.289690470426714E-03,
2457594.500000000, A.D. 2016-Jul-25 00:00:00.0000, -2.028068632508643E+00, -4.392408051572349E+00,  3.239632347438092E-02,  3.173953634474504E-03, -3.860386275404818E-03, -4.494252870150558E-04,  2.794262404367735E-02,  4.838115375996911E+00,  2.171266166221326E-03,
2457608.500000000, A.D. 2016-Aug-08 00:00:00.0000, -1.983120430223528E+00, -4.445330590183182E+00,  2.609665244834362E-02,  3.246724351919063E-03, -3.700143256381680E-03, -4.504863320081021E-04,  2.811343626520648E-02,  4.867690595349845E+00,  2.053942877217908E-03,
2457622.500000000, A.D. 2016-Aug-22 00:00:00.0000, -1.937173888463957E+00, -4.496016548177365E+00,  1.978384381327208E-02,  3.316593759417965E-03, -3.540861455708397E-03, -4.513035627035607E-04,  2.827480421788289E-02,  4.895630590241394E+00,  1.937651172045789E-03,
2457636.500000000, A.D. 2016-Sep-05 00:00:00.0000, -1.890268801501032E+00, -4.544478829345127E+00,  1.346125136604157E-02,  3.383677863280913E-03, -3.382462299020040E-03, -4.518853362145990E-04,  2.842680856450819E-02,  4.921949327002721E+00,  1.822323650988831E-03,
2457650.500000000, A.D. 2016-Sep-19 00:00:00.0000, -1.842443408468922E+00, -4.590729263148019E+00,  7.132117690785800E-03,  3.448083218960481E-03, -3.224871398966862E-03, -4.522392643844347E-04,  2.856952468767950E-02,  4.946659857725907E+00,  1.707897474625667E-03,
2457664.500000000, A.D. 2016-Oct-03 00:00:00.0000, -1.793734486172642E+00, -4.634778677109037E+00,  7.995796910541189E-04,  3.509914160562174E-03, -3.068018778363408E-03, -4.523729193046551E-04,  2.870302306030055E-02,  4.969774384415987E+00,  1.594312260586616E-03,
2457678.500000000, A.D. 2016-Oct-17 00:00:00.0000, -1.744177363511492E+00, -4.676636852600531E+00, -5.533323962999333E-03,  3.569268663475077E-03, -2.911823369292420E-03, -4.522922224671354E-04,  2.882736886277317E-02,  4.991304192709695E+00,  1.481497673527023E-03,
2457692.500000000, A.D. 2016-Oct-31 00:00:00.0000, -1.693806155815152E+00, -4.716312453461318E+00, -1.186362353377974E-02,  3.626225035173200E-03, -2.756211310696040E-03, -4.520017599822909E-04,  2.894262192491088E-02,  5.011259641818110E+00,  1.369394984748110E-03,
2457706.500000000, A.D. 2016-Nov-14 00:00:00.0000, -1.642653886852650E+00, -4.753813178339171E+00, -1.818841808607278E-02,  3.680861725719887E-03, -2.601115399313928E-03, -4.515065969366447E-04,  2.904883762595617E-02,  5.029650320359832E+00,  1.257949684506026E-03,
2457720.500000000, A.D. 2016-Nov-28 00:00:00.0000, -1.590752505283289E+00, -4.789145770983260E+00, -2.450487400874474E-02,  3.733252949476388E-03, -2.446466563430801E-03, -4.508112191679874E-04,  2.914606684565304E-02,  5.046485037889450E+00,  1.147105468962064E-03,
2457734.500000000, A.D. 2016-Dec-12 00:00:00.0000, -1.538132966523850E+00, -4.822316006687494E+00, -3.081021612718973E-02,  3.783466374365198E-03, -2.292195980453533E-03, -4.499195310371847E-04,  2.923435593752071E-02,  5.061771820270020E+00,  1.036807132600333E-03,
2457748.500000000, A.D. 2016-Dec-26 00:00:00.0000, -1.484825309555038E+00, -4.853328716536720E+00, -3.710172284319322E-02,  3.831566749912658E-03, -2.138237586422076E-03, -4.488354238083590E-04,  2.931374690925954E-02,  5.075517940909392E+00,  9.270019764906811E-04,
2457762.500000000, A.D. 2017-Jan-09 00:00:00.0000, -1.430858647935048E+00, -4.882187763462672E+00, -4.337672557182246E-02,  3.877619232157279E-03, -1.984515662981421E-03, -4.475620873639112E-04,  2.938427720808621E-02,  5.087729883592140E+00,  8.176273008777160E-04,
2457776.500000000, A.D. 2017-Jan-23 00:00:00.0000, -1.376261321777825E+00, -4.908895890689910E+00, -4.963258319274431E-02,  3.921668240029707E-03, -1.830951742389988E-03, -4.461006430062699E-04,  2.944597908296031E-02,  5.098413232052529E+00,  7.086228854961240E-04,
2457790.500000000, A.D. 2017-Feb-06 00:00:00.0000, -1.321061094226060E+00, -4.933454831183113E+00, -5.586667375522378E-02,  3.963754891804716E-03, -1.677477482948982E-03, -4.444527876461667E-04,  2.949888042823774E-02,  5.107572816048561E+00,  5.999380189163417E-04,
2457804.500000000, A.D. 2017-Feb-20 00:00:00.0000, -1.265285161495673E+00, -4.955865351916816E+00, -6.207639773840799E-02,  4.003917741794460E-03, -1.524022877881565E-03, -4.426198740697432E-04,  2.954300496596604E-02,  5.115212742925449E+00,  4.915202638066169E-04,
2457818.500000000, A.D. 2017-Mar-06 00:00:00.0000, -1.208960224517123E+00, -4.976127236609654E+00, -6.825917020745156E-02,  4.042188877033559E-03, -1.370518003440694E-03, -4.406026598516524E-04,  2.957837219861420E-02,  5.121336389431018E+00,  3.833182231243326E-04,
2457832.500000000, A.D. 2017-Mar-20 00:00:00.0000, -1.152112573703597E+00, -4.994239311606154E+00, -7.441241474915741E-02,  4.078595830887497E-03, -1.216896604292604E-03, -4.384017358275666E-04,  2.960499762218355E-02,  5.125946438614730E+00,  2.752845485588214E-04,
2457846.500000000, A.D. 2017-Apr-03 00:00:00.0000, -1.094768092372426E+00, -5.010199479907969E+00, -8.053356500237793E-02,  4.113169585718790E-03, -1.063089697228442E-03, -4.360177030151256E-04,  2.962289288405201E-02,  5.129044907157554E+00,  1.673681363206297E-04,
2457860.500000000, A.D. 2017-Apr-17 00:00:00.0000, -1.036952305003168E+00, -5.024004590300759E+00, -8.662004820705567E-02,  4.145926307823188E-03, -9.090194457231166E-04, -4.334489760446614E-04,  2.963206508874584E-02,  5.130633025170079E+00,  5.951222713014542E-05,
2457874.500000000, A.D. 2017-May-01 00:00:00.0000, -9.786905929164255E-01, -5.035650492679774E+00, -9.266926845076069E-02,  4.176875129669214E-03, -7.546208523132999E-04, -4.306942676314787E-04,  2.963251734119773E-02,  5.130711330254738E+00, -4.832651688791823E-05,
2457888.500000000, A.D. 2017-May-15 00:00:00.0000, -9.200081832950164E-01, -5.045132139679541E+00, -9.867861458720827E-02,  4.206027710161177E-03, -5.998291045636364E-04, -4.277524466874400E-04,  2.962424926788076E-02,  5.129279757737348E+00, -1.561920655099311E-04,
2457902.500000000, A.D. 2017-May-29 00:00:00.0000, -8.609301583073596E-01, -5.052443562844388E+00, -1.046454563670842E-01,  4.233392748156171E-03, -4.445777818566217E-04, -4.246219165913454E-04,  2.960725688083951E-02,  5.126337617124832E+00, -2.641294201836913E-04,
2457916.500000000, A.D. 2017-Jun-12 00:00:00.0000, -8.014815024500613E-01, -5.057577866335928E+00, -1.105671389481193E-01,  4.258975876449353E-03, -2.888013399488957E-04, -4.213008439976085E-04,  2.958153259683653E-02,  5.121883595420327E+00, -3.721820410773743E-04,
2457930.500000000, A.D. 2017-Jun-26 00:00:00.0000, -7.416871040924800E-01, -5.060527244395647E+00, -1.164409840648810E-01,  4.282786808023673E-03, -1.324332897853416E-04, -4.177877032778297E-04,  2.954706536178112E-02,  5.115915778667363E+00, -4.803945117730620E-04,
2457944.500000000, A.D. 2017-Jul-10 00:00:00.0000, -6.815717237604896E-01, -5.061282852324314E+00, -1.222642828048770E-01,  4.304828831477283E-03,  2.460811627073101E-05, -4.140791802482682E-04,  2.950383993736876E-02,  5.108431528435296E+00, -5.888247955036661E-04,
2457958.500000000, A.D. 2017-Jul-24 00:00:00.0000, -6.211602022269653E-01, -5.059834726015470E+00, -1.280342708601362E-01,  4.325091313599214E-03,  1.823977749426330E-04, -4.101713262730477E-04,  2.945183666527940E-02,  5.099427440991525E+00, -6.975216816163487E-04,
2457972.500000000, A.D. 2017-Aug-07 00:00:00.0000, -5.604775074645104E-01, -5.056171877354619E+00, -1.337481334026539E-01,  4.343566399753794E-03,  3.410098760363314E-04, -4.060606198821579E-04,  2.939103208341249E-02,  5.088899453999270E+00, -8.065331220432309E-04,
2457986.500000000, A.D. 2017-Aug-21 00:00:00.0000, -4.995487363255787E-01, -5.050282242249096E+00, -1.394030024749256E-01,  4.360242723764098E-03,  5.005236159317311E-04, -4.017429485848252E-04,  2.932139868425845E-02,  5.076842804680884E+00, -9.159107889951519E-04,
2458000.500000000, A.D. 2017-Sep-04 00:00:00.0000, -4.383991842346321E-01, -5.042152627565616E+00, -1.449959483546741E-01,  4.375103279328668E-03,  6.610205494398710E-04, -3.972136469110665E-04,  2.924290472782188E-02,  5.063251997426526E+00, -1.025707162519149E-03,
2458014.500000000, A.D. 2017-Sep-18 00:00:00.0000, -3.770544046025284E-01, -5.031768699150920E+00, -1.505239753737170E-01,  4.388129895761646E-03,  8.225826084571103E-04, -3.924680735088787E-04,  2.915551428924336E-02,  5.048120812039606E+00, -1.135973857550491E-03,
